auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.4,"Award winning Weissbier, Brewed by Michael Hancock using the Cool Beer facilities in Toronto.
Cloudy ochre colour with slight head and nice lacing. Yeasty sweet aroma. Yeasty bread flavour with traces of bubblegum and bananas, and spices. ",0,https://untappd.akamaized.net/site/beer_logos/beer-DenisonsWeissbier_10760.jpeg,,Weissbier,denison-s-brewing-co-weissbier,Hefeweizen,10760,2971,https://untappd.akamaized.net/site/brewery_logos/brewery-DenisonsBrewingCo_2971.jpeg,Denison's Brewing Co.,denison-s-brewing-co,Micro Brewery,,,http://www.denisons.ca,Canada,Toronto,ON,43.6188,-79.5101,"Wed, 24 Nov 2010 12:40:39 +0000",0,0,10760.0,"Thu, 01 Jan 1970 00:00:00 +0000",20461.0,775,3.63677,1,1401,939,0,,,,,,,,,,,0.0,[],3.64076,False
0,9.6,"A few times a year, we will cut Dan loose to brew whatever he chooses. Always handcrafted, this beer is brewed for the adventurous soul. This is a very limited edition and we make no promises to ever brew this style again. 

Do not waste time attempting to box this brew into some esoteric guide to styles. This is Dan's bold creation. His passion for unfiltered Weiss collides with Cascade Hops inventing our Imperial Hefe-Weizen. Dry hopping boldly rules over Wisconsin red wheat and our special strain of Bavarian yeast. At almost 20 O.P. this is the super mac daddy of Weiss beers. Decoction mashing was followed by excessive dry hopping to create a fierce onslaught of clove, cinnamon and citrus all in this living beer. Don't bother waiting to enjoy - the time is now. ",0,https://untappd.akamaized.net/site/beer_logos/beer-20462_98c5f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20462_4bced_hd.jpeg,Imperial Weizen (Thumbprint),new-glarus-brewing-company-imperial-weizen-thumbprint,Weizenbock,20462,907,https://untappd.akamaized.net/site/brewery_logos/brewery-NewGlarusBrewingCompany_907.jpeg,New Glarus Brewing Company,new-glarus-brewing-company,Micro Brewery,http://www.facebook.com/newglarusbrewing,newglarusbeer,http://www.newglarusbrewing.com/,United States,New Glarus,WI,42.8171,-89.6306,"Sun, 02 Jan 2011 17:27:37 +0000",0,0,,,,2224,3.8333,2,3605,2619,0,,,,,,,,,,,0.0,[],3.8113,False
0,4.8,"One of the only American Hefeweizens made using the traditional Bavarian style of open fermentation. This difficult and labor-intensive technique adds uncommon depth and flavor complexity. A deeply flavorful hazy-golden hefeweizen, it is refreshing and perfect for a sunny day. ",15,https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaKellerweis.jpg,,Kellerweis,sierra-nevada-brewing-co-kellerweis,Hefeweizen,5374,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5374.0,"Thu, 01 Jan 1970 00:00:00 +0000",20463.0,76939,3.55836,1019,111869,86985,0,,,,,,,,,,,3.0,"[{'beer': {'bid': 839263, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaKellerweis.jpg', 'beer_slug': 'sierra-nevada-brewing-co-kellerweis-2014', 'beer_name': 'Kellerweis (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1066394, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-sierraNevadaKellerweis.jpg', 'beer_slug': 'sierra-nevada-brewing-co-kellerweis-2015', 'beer_name': 'Kellerweis (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1626591, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'sierra-nevada-brewing-co-kellerweis-2016', 'beer_name': 'Kellerweis (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.55873,False
0,5.5,"Untreated and bottled in its natural state of yeasty turbidity, this is a top fermented beer for the epicure. Its light honey colour makes it an immediate eyecatcher. Then there?s the opalescence and fine structure of the yeast turbidity. At the same time, the creamy, fine pored head invites you to get to know this light Weissbier from the Holy Mountain. First, distinctive fruity aromas like banana and honeydew melon come to the fore, followed by fine cloves. It is a very tangy, refreshing treat with the conviction of a full, soft body. It concludes on a finely balanced interplay of light sweet honey and a delicate acidity with undertones of bitter hoppiness that quickly subside into a harmonious aftertaste.",0,https://untappd.akamaized.net/site/beer_logos/beer-_20464_sm_29e7dbd02bcd2adb5e978a29ef6217.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_20464_hd_42019f7f10174a68cc0799851520a2.jpeg,Andechser Weissbier Hell,klosterbrauerei-andechs-andechser-weissbier-hell,Hefeweizen,20464,5758,https://untappd.akamaized.net/site/brewery_logos/brewery-KlosterbrauereiAndechs_5758.jpeg,Klosterbrauerei Andechs,klosterbrauerei-andechs,Micro Brewery,http://www.facebook.com/kloster.andechs,,www.andechs.de,Germany,Andechs,,47.9775,11.185,"Sun, 02 Jan 2011 17:31:04 +0000",0,1,,,,11306,3.80539,440,14603,12672,0,,,,,,,,,,,0.0,[],3.80133,False
0,6.2,"A hint of spring freshness - ideal with fine vegetables

A shiny-brass colored organic wheat beer, certified Naturland organic. An aroma of hops and citrus with a spicy note perfectly balances the malty character with the easiness of the hops. 
Refreshing and full-bodied at the same time. 
Wonderful with baguette and eggplant cream, marinated salmon with dill or roasted asparagus with tagliatelle.
",20,https://untappd.akamaized.net/site/beer_logos/beer-_11827_sm_db3cbabf3b1f934475fe56355fbaea.jpeg,,Mein Gr?nes / Meine Festweisse / Wiesen Edel-Weisse (TAP4),schneider-weisse-g-schneider-and-sohn-mein-grunes-meine-festweisse-wiesen-edel-weisse-tap4,Hefeweizen,11827,1023,https://untappd.akamaized.net/site/brewery_logos/brewery-1023_589bc.jpeg,Schneider Weisse G. Schneider & Sohn,schneider-weisse-g-schneider-sohn,Micro Brewery,http://www.facebook.com/schneiderweisse,schneiderweisse,http://www.schneider-weisse.com,Germany,Kelheim,Bavaria,48.9175,11.8735,"Sun, 28 Nov 2010 19:19:22 +0000",0,1,11827.0,"Mon, 08 Apr 2013 09:37:51 +0000",20465.0,25270,3.70039,677,33148,27928,0,,,,,,,,,,,0.0,[],3.6998,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Big Blonde HefeWeizen,5-seasons-brewing-big-blonde-hefeweizen,Hefeweizen,20466,2659,https://untappd.akamaized.net/site/brewery_logos/brewery-2659_edec0.jpeg,5 Seasons Brewing,5-seasons-brewing,Brew Pub,http://www.facebook.com/pages/5-Seasons-Brewing/87074234663,5SeasonsBrewing,http://www.5seasonsbrewing.com/,United States,Sandy Springs,GA,33.9077,-84.3788,"Sun, 02 Jan 2011 17:41:49 +0000",0,1,,,,11,4.0,0,24,13,0,,,,,,,,,,,0.0,[],3.65904,False
0,5.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-HefeWeisse_5975.jpeg,,Weisse,hacker-pschorr-weisse,Hefeweizen,5975,280466,https://untappd.akamaized.net/site/brewery_logos/brewery-280466_741fb.jpeg,Hacker-Pschorr,hacker-pschorr,Macro Brewery,https://www.facebook.com/himmelderbayern,,https://www.hacker-pschorr.de/,Germany,81249 M?nchen,BY,48.1757,11.4373,"Sat, 02 Oct 2010 11:50:04 +0000",0,1,5975.0,"Thu, 01 Jan 1970 00:00:00 +0000",20467.0,56563,3.69431,1293,84580,63854,0,,,,,,,,,,,0.0,[],3.69408,False
0,8.0,"Version sold in the United States has 7.2% ABV.

Strong dark beer of the porter family, characterised by a full taste and rich aroma. Perfect with gourmet desserts, and especially dark chocolate.

Esencja smaku. Wyborny porter ba?tycki, wymagaj?cy d?ugiego, cierpliwego le?akowania. G??bokim i pe?nym smakiem przywraca? gda?szczanom si?y podczas, gdy lodowate p??nocne wiatry przynosi?y d?ug?, mro?n? zim?. Czarny jak noc, kt?ra jest jego ?ywio?em.

Grand Imperial Porter to przedstawiciel stylu Porter Ba?tycki. Ju? od pierwszego ?yku zachwyca smakiem palonego ziarna po??czonym z nutami czekoladowymi, kawowymi, karmelowymi, wyczuwalnymi niuansami suszonych owoc?w. Wyr??nia si? niezwykle g?st?, kremow? pian? o doskona?ej strukturze. Idealny do deser?w, zw?aszcza do gorzkiej czekolady.

18.1?Blg
",0,https://untappd.akamaized.net/site/beer_logos/beer-20468_ab0c1_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20468_d3bdf_hd.jpeg,Grand Imperial Porter,browar-amber-grand-imperial-porter,Porter - Baltic,20468,5753,https://untappd.akamaized.net/site/brewery_logos/brewery-5753_14800.jpeg,Browar Amber,browar-amber,Micro Brewery,http://www.facebook.com/amber.browar,BrowarAmber,http://www.browar-amber.pl/,Poland,"Bielk?wko, gmina Kolbudy",Pomorskie,54.2604,18.517,"Sun, 02 Jan 2011 17:48:03 +0000",0,1,,,,3463,3.52418,117,4268,3770,0,,,,,,,,,,,0.0,[],3.53444,False
0,5.0,Pivo klasicky spodn? kva?en? v otev?en?ch k?d?ch s lehkou sladovou chut? a chmelovouv?n?. Zanech?v? lehce naho?klou chu? na pat?e.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Sv?tl? le??k 12,pivovar-u-bulovky-svetly-lezak-12,Pilsner - Czech,123511,5760,https://untappd.akamaized.net/site/brewery_logos/brewery-5760_3bd67.jpeg,Pivovar u Bulovky,pivovar-u-bulovky,Brew Pub,https://www.facebook.com/pivovarubulovky/,,http://www.pivovarubulovky.cz/,Czech Republic,Praha,,50.1153,14.4663,"Tue, 24 Jan 2012 12:06:33 +0000",0,1,123511.0,"Sat, 29 Dec 2012 20:27:25 +0000",20469.0,71,3.6831,7,114,80,0,,,,,,,,,,,0.0,[],3.65699,False
0,10.5,"Inspired by the labor-intensive process of brewing this beer in our original brewhouse, Sisyphus was our first seasonal release. Due to popular demand, it later moved into our year-round lineup. The complex citrus notes provided by a healthy portion of hops are balanced by the rich toffee undertones of the malt. Its bold, intense and warming quality makes it a great nightcap. Vintage dated ? drink it now and save some for later.",75,https://untappd.akamaized.net/site/beer_logos/beer-1104_47eb8_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-1104_aac87_hd.jpeg,Sisyphus,real-ale-brewing-company-sisyphus,Barleywine - American,1104,1044,https://untappd.akamaized.net/site/brewery_logos/brewery-1044_fcb79.jpeg,Real Ale Brewing Company,real-ale-brewing-company,Micro Brewery,https://www.facebook.com/pages/Real-Ale-Brewing-Company/85360426538,RealAleBrewing,http://www.realalebrewing.com/,United States,Blanco,TX,30.1133,-98.4128,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,1104.0,"Thu, 01 Jan 1970 00:00:00 +0000",20470.0,3595,3.81815,60,4878,4165,0,,,,,,,,,,,5.0,"[{'beer': {'bid': 41762, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2010_41762.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2010', 'beer_name': 'Sisyphus (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42751, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2007_42751.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2007', 'beer_name': 'Sisyphus (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42755, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2008_42755.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2008', 'beer_name': 'Sisyphus (2008)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 42766, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2009_42766.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2009', 'beer_name': 'Sisyphus (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 106225, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-Sisyphus2011_106225.jpeg', 'beer_slug': 'real-ale-brewing-company-sisyphus-2011', 'beer_name': 'Sisyphus (2011)', 'is_vintage': 1, 'is_variant': 0}}]",3.80507,False
0,5.5,"Every batch of CBC HefeWeizen is brewed with Massachusetts-grown organic wheat, which has been malted for us by our friends in Hadley, MA at Valley Malt. By the way, Weisse (white) and Weizen (wheat) are two interchangeable terms in regards to naming this style, and the words mit hefe (with yeast) indicate that this is an unfiltered beer.

So enjoy your summer with a cold CBC HefeWeizen, and show your support for sustainable, organic farms and small businesses in Massachusetts!",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hefeweizen,cambridge-brewing-co-hefeweizen,Hefeweizen,20471,1506,https://untappd.akamaized.net/site/brewery_logos/brewery-CambridgeBrewingCo_1506.jpeg,Cambridge Brewing Company,cambridge-brewing-company,Micro Brewery,http://www.facebook.com/cambridgebrewing,CamBrewingCo,http://www.cambrew.com/,United States,Cambridge,MA,42.3663,-71.0906,"Sun, 02 Jan 2011 19:01:03 +0000",0,1,,,,1250,3.602,0,1716,1469,0,,,,,,,,,,,0.0,[],3.61154,False
0,4.5,"Hefeweizen is German for wheat beer with yeast. This golden ale utilizes a German yeast to give this beer its signature flavors, both a banana, fruity aroma and a crisp, spicy clove finish, and is served unfiltered to produce its cloudy appearance.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Haymarket Hefeweizen,beer-works-boston-salem-hingham-lowell-framingham-haymarket-hefeweizen,Hefeweizen,20472,158,https://untappd.akamaized.net/site/brewery_logos/brewery-BeerWorks_158.jpeg,"Beer Works (Boston, Salem, Hingham, Lowell, Framingham)",beer-works-boston-salem-hingham-lowell-framingham,Micro Brewery,,beer_works,http://www.beerworks.net,United States,Boston,MA,42.347,-71.0988,"Sun, 02 Jan 2011 19:04:25 +0000",0,0,,,,426,3.33685,0,550,513,0,,,,,,,,,,,0.0,[],3.46733,False
0,8.0,"Smooth and complex with intense flavours and depth.  Fermentation starts cool and reaches very high temperatures creating a fruity yeast aroma.  Lots of hops are added late in the boils creating spicy aromatics. An alcohol 
content of 8% makes this beer very tempting yet devilish, and is well hidden with a crisp dry finish?
once you've started there is no turning back. This beer has a high level of carbonation, a beautiful 
golden colour and luxuriant big white foamy head?The Ultimate Temptation
",30,https://untappd.akamaized.net/site/beer_logos/beer-Temptation_20473.jpeg,,Temptation,red-hill-brewery-temptation,Belgian Strong Golden Ale,20473,2985,https://untappd.akamaized.net/site/brewery_logos/brewery-RedHillBrewery_2985.jpeg,Red Hill Brewery,red-hill-brewery,Nano Brewery,http://www.facebook.com/redhillbrewery,RedHillBrewery,http://redhillbrewery.com.au/,Australia,Red Hill South,VIC,-38.391,145.018,"Sun, 02 Jan 2011 19:07:05 +0000",0,1,,,,586,3.72782,1,917,642,0,,,,,,,,,,,0.0,[],3.70141,False
0,4.1,"A dark beer with medium body, bitterness and carbonation balanced and a nice creaminess and roasted notes.

More info:
www.sagres.pt
#cervejasagres",0,https://untappd.akamaized.net/site/beer_logos/beer-_456721_sm_4279a597c9969bf2a1251258edfb63.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_456721_hd_e0a30273bba1999cc59e520340a353.jpeg,Sagres Preta,sociedade-central-de-cervejas-e-bebidas-sa-sagres-preta,Lager - Dunkel Munich,456721,54809,https://untappd.akamaized.net/site/brewery_logos/brewery-54809_15f02.jpeg,Sociedade Central de Cervejas e Bebidas SA,sociedade-central-de-cervejas-e-bebidas-sa,Macro Brewery,http://www.facebook.com/sagres.cerveja,cervejasagres,http://www.centralcervejas.pt,Portugal,2525-244 Vialonga,Lisboa,38.8821,-9.06087,"Thu, 19 Sep 2013 09:40:19 +0000",0,1,456721.0,"Fri, 01 Nov 2013 17:26:00 +0000",20474.0,3684,2.95373,226,4716,4168,0,,,,,,,,,,,0.0,[],3.00704,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-CreamyWhite_20475.jpeg,,Sapporo Creamy White,sapporo-breweries-sapporo-creamy-white,Happoshu,20475,4779,https://untappd.akamaized.net/site/brewery_logos/brewery-SapporoBreweriesLtd_4779.jpeg,Sapporo Breweries,sapporo-breweries,Macro Brewery,https://www.facebook.com/sapporobeer,,http://www.sapporobeer.jp/,Japan,Shibuya-ku,Tokyo,35.6432,139.714,"Sun, 02 Jan 2011 19:27:33 +0000",0,0,,,,5,0.0,0,17,13,0,,,,,,,,,,,0.0,[],3.57247,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_19721_fd6bf7518da49906832728067c98.jpeg,,Zagorka Special,pivovarna-zagorka-zagorka-special,Lager - Pale,19721,5762,https://untappd.akamaized.net/site/brewery_logos/brewery-5762_e6816.jpeg,Pivovarna Zagorka,pivovarna-zagorka,Macro Brewery,,,http://zagorka.bg/,Bulgaria,,,0.0,0.0,"Fri, 31 Dec 2010 18:35:48 +0000",0,1,19721.0,"Thu, 18 Sep 2014 11:18:59 +0000",20476.0,3236,2.95975,153,5326,3761,0,,,,,,,,,,,0.0,[],3.01928,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,MM Special   ,varensko-pivo-mm-special,Lager - North American Adjunct,20477,5763,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Varensko Pivo,varensko-pivo,Micro Brewery,,,,Bulgaria,Varna,,28.9453,77.6714,"Sun, 02 Jan 2011 19:58:18 +0000",0,1,,,,0,0.0,0,2,2,0,,,,,,,,,,,0.0,[],3.59537,False
0,5.0,"Pours clear and fully golden with a white head. Discreet aroma of sweet malt. Medium body with notes of brewing cereal and a light, metallic edge. Very subdued bitterness.",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Kamenitza Extra,kamenitza-starbev-kamenitza-extra,Lager - Pale,20478,8743,https://untappd.akamaized.net/site/brewery_logos/brewery-KamenitzaAD_8743.jpeg,Kamenitza (StarBev),kamenitza-starbev,Macro Brewery,http://www.facebook.com/kamenitzabg,,http://www.kamenitza.bg,Bulgaria,Plovdiv,,42.1429,24.7611,"Sun, 02 Jan 2011 19:59:35 +0000",0,0,,,,7,0.0,0,9,9,0,,,,,,,,,,,0.0,[],3.5007,False
0,4.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-20479_87673_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20479_ca6d7_hd.jpeg,Burgasko Svetlo,kamenitza-starbev-burgasko-svetlo,Lager - Euro,20479,8743,https://untappd.akamaized.net/site/brewery_logos/brewery-KamenitzaAD_8743.jpeg,Kamenitza (StarBev),kamenitza-starbev,Macro Brewery,http://www.facebook.com/kamenitzabg,,http://www.kamenitza.bg,Bulgaria,Plovdiv,,42.1429,24.7611,"Sun, 02 Jan 2011 20:13:05 +0000",0,1,,,,914,2.96253,69,1843,1100,0,,,,,,,,,,,0.0,[],3.13476,False
0,4.3,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,??????? ?????? (Bolyarka Svetlo),bolyarka-vt-ad-bolyarka-svetlo-bolyarka-svetlo,Lager - Pale,20480,65022,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Bolyarka VT AD,bolyarka-vt-ad,Micro Brewery,https://www.facebook.com/boliarka.beer/,,http://www.boliarka.com/,Bulgaria,Veliko Tyrnovo,,43.0757,25.6172,"Sun, 02 Jan 2011 20:18:30 +0000",0,1,,,,232,2.64655,13,367,300,0,,,,,,,,,,,0.0,[],3.217,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-ShumenskoSvetloPivo_20481.jpeg,,Shumensko ??????,shumensko-pivo-carlsberg-bulgaria-shumensko-svetlo,Lager - Euro,20481,5768,https://untappd.akamaized.net/site/brewery_logos/brewery-5768_fa4cd.jpeg,Shumensko Pivo (Carlsberg Bulgaria),shumensko-pivo-carlsberg-bulgaria,Macro Brewery,https://www.facebook.com/shumensko.bg?fref=ts,,http://www.shumensko.bg/,Bulgaria,,,0.0,0.0,"Sun, 02 Jan 2011 20:21:27 +0000",0,1,,,,566,2.93816,43,852,674,0,,,,,,,,,,,0.0,[],3.18775,False
0,4.4,,0,https://untappd.akamaized.net/site/beer_logos/beer-20482_53ad2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20482_76e2c_hd.jpeg,Pirinsko ??????,shumensko-pivo-carlsberg-bulgaria-pirinsko-svetlo,Lager - Euro,20482,5768,https://untappd.akamaized.net/site/brewery_logos/brewery-5768_fa4cd.jpeg,Shumensko Pivo (Carlsberg Bulgaria),shumensko-pivo-carlsberg-bulgaria,Macro Brewery,https://www.facebook.com/shumensko.bg?fref=ts,,http://www.shumensko.bg/,Bulgaria,,,0.0,0.0,"Sun, 02 Jan 2011 20:32:37 +0000",0,1,,,,1033,2.96321,87,2621,1232,0,,,,,,,,,,,0.0,[],3.11998,False
0,4.6,,0,https://untappd.akamaized.net/site/beer_logos/beer-20483_1e698_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20483_c42fc_hd.jpeg,Bayon,cambrew-bayon,Lager - Pale,20483,5770,https://untappd.akamaized.net/site/brewery_logos/brewery-5770_f5873.jpeg,Cambrew,cambrew,Macro Brewery,,,,Cambodia,,,0.0,0.0,"Sun, 02 Jan 2011 20:37:32 +0000",0,1,,,,68,2.27941,2,76,75,0,,,,,,,,,,,0.0,[],3.40137,False
0,13.1,Mikkeller Black Hole Barrel Aged Edition Red Wine ,0,https://untappd.akamaized.net/site/beer_logos/beer-BlackHoleBarrelAgedRedWine_20484.jpeg,,Black Hole Barrel Aged Red Wine,mikkeller-black-hole-barrel-aged-red-wine,Stout - American Imperial / Double,20484,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,"Sun, 02 Jan 2011 20:39:09 +0000",0,1,,,,991,4.0106,3,1442,1315,0,13.1,Black Hole,mikkeller-black-hole,11357.0,86.0,,,,,,,,3.92594,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Original Pear Cider,st-helier-original-pear-cider,Cider,20485,5771,https://untappd.akamaized.net/site/brewery_logos/brewery-StHelier_5771.jpeg,St Helier,st-helier,Micro Brewery,,stheliercider,,England,,,0.0,0.0,"Sun, 02 Jan 2011 20:53:42 +0000",0,1,,,,26,3.38462,0,34,32,0,,,,,,,,,,,0.0,[],3.57964,False
0,5.5,"Cuban Style Ale being brewed at Thomas Creek in Greenville, S.C.",0,https://untappd.akamaized.net/site/beer_logos/beer-Hatuey_70021.jpeg,,Hatuey,bacardi-hatuey,Red Ale - American Amber / Red,70021,35656,https://untappd.akamaized.net/site/brewery_logos/brewery-35656_eaa06.jpeg,Bacardi,bacardi,Micro Brewery,,,http://bacardi.com,United States,Coral Gables,FL,25.7467,-80.2626,"Sat, 06 Aug 2011 20:33:25 +0000",0,1,70021.0,"Thu, 05 Jun 2014 13:56:00 +0000",20486.0,3431,3.21765,105,4253,3891,0,,,,,,,,,,,0.0,[],3.25302,False
0,4.0,"Our unfiltered wheat ale has a pleasant citrus nose with a touch of bready malt character. Red wheat creates a full body and mouth feel.
",18,https://untappd.akamaized.net/site/beer_logos/beer-20487_d0315_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20487_ebc95_hd.jpeg,Golden Spike Hefeweizen,uinta-brewing-company-golden-spike-hefeweizen,Hefeweizen,20487,1304,https://untappd.akamaized.net/site/brewery_logos/brewery-1304_8f419.jpeg,Uinta Brewing Company,uinta-brewing-company,Micro Brewery,https://www.facebook.com/uintabrewing/?rf=253113611428604,uintaBrewing,http://www.uintabrewing.com/,United States,Salt Lake City,UT,40.7326,-111.954,"Sun, 02 Jan 2011 21:49:54 +0000",0,1,,,,5551,3.43312,148,7772,6293,0,,,,,,,,,,,0.0,[],3.44446,False
0,9.0,???????????8%????,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Kinshachi Imperial Chocolate Weizen,morita-kinshachi-brewery-wadakan-corp-kinshachi-imperial-chocolate-weizen,Weizenbock,20488,14391,https://untappd.akamaized.net/site/brewery_logos/brewery-MoritaKinshachiBeerWadakanCorp_14391.jpeg,Wadakan Corp.,wadakan-corp,Micro Brewery,,,http://www.kinshachi.jp/,Japan,Inuyama-shi,Aichi,35.3374,136.938,"Sun, 02 Jan 2011 22:39:18 +0000",0,1,,,,37,3.40541,0,56,48,0,,,,,,,,,,,0.0,[],3.56865,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-20489_c5f0a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20489_4a39b_hd.jpeg,Bacchus Frambozenbier,brouwerij-van-honsebrouck-bacchus-frambozenbier,Fruit Beer,20489,303,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijVanHonsebrouck_303.jpeg,Brouwerij Van Honsebrouck,brouwerij-van-honsebrouck,Macro Brewery,https://www.facebook.com/vanhonsebrouck,,http://www.vanhonsebrouck.be,Belgium,Ingelmunster,West-Vlaanderen,50.9201,3.25783,"Sun, 02 Jan 2011 23:18:16 +0000",0,1,,,,6163,3.60194,264,7648,6794,0,,,,,,,,,,,0.0,[],3.60425,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-20489_c5f0a_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-20489_4a39b_hd.jpeg,Bacchus Frambozenbier,brouwerij-van-honsebrouck-bacchus-frambozenbier,Fruit Beer,20489,303,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijVanHonsebrouck_303.jpeg,Brouwerij Van Honsebrouck,brouwerij-van-honsebrouck,Macro Brewery,https://www.facebook.com/vanhonsebrouck,,http://www.vanhonsebrouck.be,Belgium,Ingelmunster,West-Vlaanderen,50.9201,3.25783,"Sun, 02 Jan 2011 23:18:16 +0000",0,1,20489.0,"Thu, 01 Jan 1970 00:00:00 +0000",20490.0,6163,3.60194,264,7648,6794,0,,,,,,,,,,,0.0,[],3.60425,False
0,8.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Kinshachi Imperial Chocolate Stout,morita-kinshachi-brewery-wadakan-corp-kinshachi-imperial-chocolate-stout,Stout - American Imperial / Double,24742,14391,https://untappd.akamaized.net/site/brewery_logos/brewery-MoritaKinshachiBeerWadakanCorp_14391.jpeg,Wadakan Corp.,wadakan-corp,Micro Brewery,,,http://www.kinshachi.jp/,Japan,Inuyama-shi,Aichi,35.3374,136.938,"Sun, 16 Jan 2011 11:37:57 +0000",0,1,24742.0,"Sat, 07 Jan 2012 16:13:52 +0000",20491.0,31,3.71774,0,41,38,0,,,,,,,,,,,0.0,[],3.63084,False
