auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Espresso Stout,beer-works-boston-salem-hingham-lowell-framingham-espresso-stout,Stout - American,29410,158,https://untappd.akamaized.net/site/brewery_logos/brewery-BeerWorks_158.jpeg,"Beer Works (Boston, Salem, Hingham, Lowell, Framingham)",beer-works-boston-salem-hingham-lowell-framingham,Micro Brewery,,beer_works,http://www.beerworks.net,United States,Boston,MA,42.347,-71.0988,,,"Tue, 08 Feb 2011 22:38:36 +0000",0,0,,,,149,3.62584,,0,200,174,0,0,[],3.6335,False
0,5.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Espresso Stout,beer-works-boston-salem-hingham-lowell-framingham-espresso-stout,Stout - American,29410,158,https://untappd.akamaized.net/site/brewery_logos/brewery-BeerWorks_158.jpeg,"Beer Works (Boston, Salem, Hingham, Lowell, Framingham)",beer-works-boston-salem-hingham-lowell-framingham,Micro Brewery,,beer_works,http://www.beerworks.net,United States,Boston,MA,42.347,-71.0988,,,"Tue, 08 Feb 2011 22:38:36 +0000",0,0,29410.0,"Thu, 01 Jan 1970 00:00:00 +0000",29411.0,149,3.62584,,0,200,174,0,0,[],3.6335,False
0,5.7,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Blacker Cracker,spring-house-brewing-company-blacker-cracker,IPA - Black / Cascadian Dark Ale,29913,1182,https://untappd.akamaized.net/site/brewery_logos/brewery-SpringHouseBrewingCompany_1182.jpeg,Spring House Brewing Company,spring-house-brewing-company,Micro Brewery,http://www.facebook.com/pages/Taproom-by-Spring-House-Brewing-Co/170106599701946,SpringHouseBeer,http://www.springhousebeer.com,United States,Lancaster,PA,40.0302,-76.3084,,,"Sat, 12 Feb 2011 02:23:21 +0000",0,1,29913.0,"Fri, 27 Jan 2012 20:11:59 +0000",29412.0,30,3.68333,,0,64,43,0,0,[],3.65056,False
0,0.0,"Light, golden ale with a hint of honey. ABV4.2",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Oxley Ale,milestone-brewing-co-oxley-ale,Golden Ale,29413,4173,https://untappd.akamaized.net/site/brewery_logos/brewery-MilestoneBrewingCo_4173.jpeg,Milestone Brewing Co,milestone-brewing-co,Micro Brewery,https://www.facebook.com/milestonebrewerycromwell/,MilestoneBrewi1,http://www.milestonebrewery.co.uk/,England,Newark,Nottinghamshire,53.1706,-0.807149,,,"Tue, 08 Feb 2011 22:41:35 +0000",0,1,,,,2,0.0,,0,4,4,0,0,[],3.56383,False
0,7.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-TomFoolery_27683.jpeg,,TomFoolery,terrapin-beer-co-tomfoolery,Saison / Farmhouse Ale,27683,1243,https://untappd.akamaized.net/site/brewery_logos/brewery-1243_f9dda.jpeg,Terrapin Beer Co. ,terrapin-beer-co,Micro Brewery,http://www.facebook.com/terrapinbeerco,TerrapinBeerCo,http://terrapinbeer.com/,United States,Athens,GA,33.9804,-83.3957,,,"Sun, 30 Jan 2011 19:50:02 +0000",0,1,27683.0,"Thu, 01 Jan 1970 00:00:00 +0000",29414.0,446,3.50729,,1,830,732,0,0,[],3.56563,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Maclay's 90/?,clockwork-beer-co-maclay-s-90,Extra Special / Strong Bitter,29415,6516,https://untappd.akamaized.net/site/brewery_logos/brewery-6516_83433.jpeg,Clockwork Beer Co,clockwork-beer-co,Brew Pub,http://www.facebook.com/TheClockworkBeerCompany,clockworkbeerco,http://www.clockworkbeercompany.co.uk,Scotland,Glasgow,City of Glasgow,55.8231,-4.25868,,,"Tue, 08 Feb 2011 22:53:05 +0000",0,1,,,,0,0.0,,0,1,1,0,0,[],3.59537,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Milk Chocolate Stout,beer-works-boston-salem-hingham-lowell-framingham-milk-chocolate-stout,Stout - American,29416,158,https://untappd.akamaized.net/site/brewery_logos/brewery-BeerWorks_158.jpeg,"Beer Works (Boston, Salem, Hingham, Lowell, Framingham)",beer-works-boston-salem-hingham-lowell-framingham,Micro Brewery,,beer_works,http://www.beerworks.net,United States,Boston,MA,42.347,-71.0988,,,"Tue, 08 Feb 2011 23:10:29 +0000",0,0,,,,117,3.55556,,6,160,151,0,0,[],3.62451,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Doppelbock,coddington-brewing-company-doppelbock,Doppelbock ,29417,6972,https://untappd.akamaized.net/site/brewery_logos/brewery-CoddingtonBrewingCompany_6972.jpeg,Coddington Brewing Company,coddington-brewing-company,Brew Pub,,,http://www.coddbrew.com/,United States,Middletown,RI,41.5185,-71.3056,,,"Tue, 08 Feb 2011 23:16:47 +0000",0,1,,,,107,3.48364,,0,130,126,0,0,[],3.60681,False
0,7.8,"Smoked blonde ale.
Fermentation: Haute
M?thode de fermentation: De garde
OGM: Sans",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tourb?e,la-belle-tourbee,Blonde Ale,252692,43471,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,La Belle,la-belle,Micro Brewery,,,,France,,,0.0,0.0,,,"Fri, 26 Oct 2012 00:36:54 +0000",0,1,252692.0,"Tue, 07 Apr 2015 21:38:18 +0000",29418.0,6,0.0,,0,9,8,0,0,[],3.58049,False
0,3.6,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Cavendish Dark,shardlow-brewing-co-ltd-cavendish-dark,English Mild Ale,29419,7958,https://untappd.akamaized.net/site/brewery_logos/brewery-7958_18d16.jpeg,Shardlow Brewing Company,shardlow-brewing-company,Micro Brewery,,,,England,Cavendish Bridge,Leicestershire DE72 2HL,52.8644,-1.33568,,,"Tue, 08 Feb 2011 23:33:46 +0000",0,1,,,,50,3.385,,3,59,56,0,0,[],3.6135,False
0,5.2,"Wonderfully hoppy traditional India Pale Ale. Full flavoured with an intense floral aroma, finished with well balanced bitterness.",25,https://untappd.akamaized.net/site/beer_logos/beer-29420_94687_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-29420_68763_hd.jpeg,Derail Ale,box-steam-brewery-derail-ale,IPA - English,29420,3244,https://untappd.akamaized.net/site/brewery_logos/brewery-3244_332b1.jpeg,Box Steam Brewery,box-steam-brewery,Micro Brewery,http://www.facebook.com/pages/Box-Steam-Brewery/235745943230813,BoxBrew,http://www.boxsteambrewery.com,England,Holt,Wiltshire,51.3574,-2.20001,,,"Tue, 08 Feb 2011 23:39:39 +0000",0,1,,,,1886,3.47826,,34,2318,2031,0,0,[],3.50232,False
0,9.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_54071_sm_b8086e4a7849ca5a8e0450ef48d1ae.jpeg,,Anniversary Ale - Thirteen,avery-brewing-company-anniversary-ale-thirteen,Weizenbock,54071,62,https://untappd.akamaized.net/site/brewery_logos/brewery-avery.jpg,Avery Brewing Co.,avery-brewing-co,Micro Brewery,https://www.facebook.com/AveryBrewingCo,AveryBrewingCo,http://www.averybrewing.com/,United States,Boulder,CO,40.0625,-105.205,,,"Mon, 30 May 2011 14:12:18 +0000",0,0,54071.0,"Thu, 01 Jan 1970 00:00:00 +0000",29421.0,113,3.86504,,0,151,150,0,0,[],3.70861,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Tera,oakham-ales-tera,English Bitter,29422,931,https://untappd.akamaized.net/site/brewery_logos/brewery-OakhamAles_931.jpeg,Oakham Ales,oakham-ales,Micro Brewery,https://www.facebook.com/oakham.ales/,OakhamAles,http://www.oakhamales.com/,England,Peterborough,Cambridgeshire,52.556,-0.260332,,,"Wed, 09 Feb 2011 00:05:17 +0000",0,1,,,,3,0.0,,0,9,7,0,0,[],3.59127,False
0,9.1,"One of the brightest stars in a city filled with culinary treasures, Christopher Elbow has been handcrafting masterpieces in chocolate for more than ten years. In that time the reputation of his artistic delicacies has spread around the globe. Elbow?s sweets are distinguished by their use of unusual and sometimes surprising flavors and ingredients; in that adventurous spirit we joined forces to bring you a very special Chocolate Ale.

In developing this beer, Elbow and Boulevard brewmaster Steven Pauwels sought to harmonize the interplay of chocolate and malt, with each supporting and enhancing, but not overwhelming, the other. ",24,https://untappd.akamaized.net/site/beer_logos/beer-_23650_sm_4616a80a26111bd16a1efcf7f7e886.jpeg,,Chocolate Ale,boulevard-brewing-co-chocolate-ale,Spiced / Herbed Beer,23650,1514,https://untappd.akamaized.net/site/brewery_logos/brewery-1514_2003e.jpeg,Boulevard Brewing Co.,boulevard-brewing-co,Micro Brewery,http://www.facebook.com/Boulevard,Boulevard_Beer,http://www.boulevard.com/,United States,Kansas City,MO,39.0812,-94.5954,,,"Wed, 12 Jan 2011 16:30:03 +0000",0,0,23650.0,"Thu, 01 Jan 1970 00:00:00 +0000",29423.0,17749,3.69069,,20,24678,20154,0,3,"[{'beer': {'bid': 579599, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_579599_sm_770101c4257db53b9d77fdf07ad8be.jpeg', 'beer_slug': 'boulevard-brewing-co-chocolate-ale-2014', 'beer_name': 'Chocolate Ale (2014)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 966128, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-966128_ea000_sm.jpeg', 'beer_slug': 'boulevard-brewing-co-chocolate-ale-2015', 'beer_name': 'Chocolate Ale (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1337659, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'boulevard-brewing-co-chocolate-ale-2012', 'beer_name': 'Chocolate Ale (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.69002,False
0,0.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-_29424_sm_8165384876d26ec9a020c6e28cf662.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_29424_hd_4751efe78daff2194fa1aa2dcab83c.jpeg,Weizenbock,backcountry-brewery-weizenbock,Weizenbock,29424,64,https://untappd.akamaized.net/site/brewery_logos/brewery-backcountrybrewery_64.jpeg,Backcountry Brewery,backcountry-brewery,Micro Brewery,https://www.facebook.com/Backcountrybrewery,backcountrybrew,http://www.backcountrybrewery.com,United States,Frisco,CO,39.5752,-106.103,,,"Wed, 09 Feb 2011 00:36:24 +0000",0,1,,,,148,3.66723,,0,207,182,0,0,[],3.65575,False
0,9.0,"Deep mahogany and malty, layered hops, figs, raisins, sugar plums, cashews betwixt rum laden truffles.",0,https://untappd.akamaized.net/site/beer_logos/beer-4895_6b0e3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-4895_103b9_hd.jpeg,Noel de Calabaza,jolly-pumpkin-artisan-ales-noel-de-calabaza,Sour - American Wild Ale,4895,723,https://untappd.akamaized.net/site/brewery_logos/brewery-723_cee68.jpeg,Jolly Pumpkin Artisan Ales,jolly-pumpkin-artisan-ales,Micro Brewery,http://www.facebook.com/pages/Jolly-Pumpkin-Artisan-Ales/105654089468393,jollypumpkin,http://www.jollypumpkin.com,United States,Dexter,MI,42.3375,-83.8895,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,4895.0,"Mon, 12 Dec 2011 14:51:37 +0000",29425.0,14731,3.78369,,122,19401,17050,0,5,"[{'beer': {'bid': 100666, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4895_6b0e3_sm.jpeg', 'beer_slug': 'jolly-pumpkin-artisan-ales-noel-de-calabaza-2010', 'beer_name': 'Noel de Calabaza (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 118363, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-118363_c4141_sm.jpeg', 'beer_slug': 'jolly-pumpkin-artisan-ales-noel-de-calabaza-2011', 'beer_name': 'Noel de Calabaza (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 119971, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4895_6b0e3_sm.jpeg', 'beer_slug': 'jolly-pumpkin-artisan-ales-noel-de-calabaza-2009', 'beer_name': 'Noel de Calabaza (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 227373, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4895_6b0e3_sm.jpeg', 'beer_slug': 'jolly-pumpkin-artisan-ales-noel-de-calabaza-2007', 'beer_name': 'Noel de Calabaza (2007)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 275370, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-4895_6b0e3_sm.jpeg', 'beer_slug': 'jolly-pumpkin-artisan-ales-noel-de-calabaza-2012', 'beer_name': 'Noel de Calabaza (2012)', 'is_vintage': 1, 'is_variant': 0}}]",3.781,False
0,6.5,"Named after the British ""Merrie Monarch"" who lost the Civil war to Oliver Cromwell in the Battle of Worcester in 1651. Our Scotch ale is deep copper in color with ruby highlights. Deep malty aroma from 8 different malts and background traces of alcohol. Full bodied with rich malt flavor that turns to smooth alcohol and hints of tree fruits. Very smooth from the prolonged cold fermentation by three different yeast strains.",50,https://untappd.akamaized.net/site/beer_logos/beer-_29426_sm_cf7095e1d89286b7b51264c6e1d307.jpeg,,Charles II,wormtown-brewery-charles-ii,Scotch Ale / Wee Heavy,29426,2302,https://untappd.akamaized.net/site/brewery_logos/brewery-2302_17efc.jpeg,Wormtown Brewery,wormtown-brewery,Micro Brewery,https://www.facebook.com/wormtownbrewery,WormtownBrewery,http://wormtownbrewery.com,United States,Worcester,MA,42.2635,-71.7914,,,"Wed, 09 Feb 2011 00:55:27 +0000",0,1,,,,19,3.77632,,0,29,27,0,0,[],3.64799,False
0,4.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-PtarmiganPilsner_29427.jpeg,,Ptarmigan Pilsner,backcountry-brewery-ptarmigan-pilsner,Pilsner - Other,29427,64,https://untappd.akamaized.net/site/brewery_logos/brewery-backcountrybrewery_64.jpeg,Backcountry Brewery,backcountry-brewery,Micro Brewery,https://www.facebook.com/Backcountrybrewery,backcountrybrew,http://www.backcountrybrewery.com,United States,Frisco,CO,39.5752,-106.103,,,"Wed, 09 Feb 2011 00:56:24 +0000",0,1,,,,268,3.20056,,2,359,333,0,0,[],3.44027,False
0,5.7,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Ginger Man Ale,captain-lawrence-brewing-company-ginger-man-ale,Red Ale - American Amber / Red,66541,341,https://untappd.akamaized.net/site/brewery_logos/brewery-CaptainLawrenceBrewingCompany_341.jpeg,Captain Lawrence Brewing Company,captain-lawrence-brewing-company,Micro Brewery,http://www.facebook.com/CaptainLawrence,cptlawrencebeer,http://captainlawrencebrewing.com,United States,Elmsford,NY,41.07,-73.8152,,,"Sat, 23 Jul 2011 18:11:57 +0000",0,1,66541.0,"Tue, 28 Feb 2017 22:27:35 +0000",29428.0,918,3.42647,,0,1322,1176,0,0,[],3.48221,False
0,6.8,"Snowplowed Winter Ale is a full bodied, brown colored ale with a distinct maltiness and an early hop balance. ?This beer has a warming character that makes it perfect for sipping on those dreary winter days.?",23,https://untappd.akamaized.net/site/beer_logos/beer-105520_02eb3_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-105520_294bb_hd.jpeg,Snow Plowed Winter Ale,mad-anthony-brewing-company-snow-plowed-winter-ale,Pale Ale - English,105520,4834,https://untappd.akamaized.net/site/brewery_logos/brewery-MadAnthonyBrewingCompany_4834.jpeg,Mad Anthony Brewing Company,mad-anthony-brewing-company,Micro Brewery,https://www.facebook.com/MadAnthonyBrewing,MadAnthonyBrew,http://www.madbrew.com/,United States,Fort Wayne,IN,41.0675,-85.1534,,,"Sat, 03 Dec 2011 21:23:48 +0000",0,1,105520.0,"Thu, 01 Aug 2013 10:29:01 +0000",29429.0,680,3.62831,,2,1032,778,0,0,[],3.6353,False
0,8.0,Belgian Dubbel brewed for Coasters Pub in Melbourne Florida with plantains and raisins.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Coasters Belgian Dubbel,cigar-city-brewing-coasters-belgian-dubbel,Belgian Dubbel,30124,379,https://untappd.akamaized.net/site/brewery_logos/brewery-379_e6ae7.jpeg,Cigar City Brewing,cigar-city-brewing,Micro Brewery,http://www.facebook.com/cigarcitybeer,CigarCityBeer,http://cigarcitybrewing.com/,United States,Tampa,FL,27.959,-82.5092,,,"Sat, 12 Feb 2011 21:21:59 +0000",0,1,30124.0,"Thu, 01 Jan 1970 00:00:00 +0000",29430.0,2,0.0,,0,12,12,0,0,[],3.56383,False
0,10.0,"Our Tongue Buckler Imperial Red Ale doesn?t pull any punches. This is a big brew with hops and malt in extreme abundance. The I.B.U.?s (International Bitterness Units) alone test the limits of your palate. Yet while the timid should take warning, Tongue Buckler generously rewards the bold with an exceptional ale experience.",108,https://untappd.akamaized.net/site/beer_logos/beer-_18211_sm_9854788cd927d6379a4e1b4ae3ed82.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_18211_hd_af142583f0a7db77a8342c3d079652.jpeg,Tongue Buckler,ballast-point-brewing-spirits-tongue-buckler,Red Ale - Imperial / Double,18211,68,https://untappd.akamaized.net/site/brewery_logos/brewery-ballastpointbrewingcompany_68.jpeg,Ballast Point Brewing & Spirits,ballast-point-brewing-spirits,Macro Brewery,http://www.facebook.com/BallastPoint,bpbrewing,http://www.ballastpoint.com/,United States,San Diego,CA,32.8882,-117.158,,,"Tue, 28 Dec 2010 08:22:04 +0000",0,1,18211.0,"Sat, 16 Jun 2012 15:25:11 +0000",29431.0,27615,3.81621,,239,35154,30723,0,5,"[{'beer': {'bid': 43567, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-bourbon-barrel-aged-tongue-buckler', 'beer_name': 'Bourbon Barrel Aged Tongue Buckler', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 384287, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-tongue-buckler-w-willamette-hops', 'beer_name': 'Tongue Buckler W/ Willamette Hops', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 580610, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-tongue-buckler-mosaic-dry-hopped', 'beer_name': 'Tongue Buckler (Mosaic Dry Hopped)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 684718, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-tongue-buckler-2013', 'beer_name': 'Tongue Buckler (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 732377, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-and-spirits-tongue-buckler-2010', 'beer_name': 'Tongue Buckler (2010)', 'is_vintage': 1, 'is_variant': 0}}]",3.8144,False
0,10.0,"An English Style barleywine aged in wooden bourbon barrels. While great at release, itwill evolve with aging. VINTAGE DATED and VERY limited release.",0,https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasBelowDecksBarrelAged_24736.jpeg,,Below Decks,heavy-seas-beer-below-decks,Barleywine - English,24736,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,,,"Sun, 16 Jan 2011 10:20:18 +0000",0,1,24736.0,"Thu, 09 Feb 2012 23:39:56 +0000",29432.0,0,0.0,True,0,0,0,0,5,"[{'beer': {'bid': 68470, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasBelowDecks2010_68470.jpeg', 'beer_slug': 'heavy-seas-beer-heavy-seas-below-decks-2010', 'beer_name': 'Heavy Seas Below Decks (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 107088, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-HeavySeasBelowDecks2011_107088.jpeg', 'beer_slug': 'heavy-seas-beer-heavy-seas-below-decks-2011', 'beer_name': 'Heavy Seas Below Decks (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 121034, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_121034_sm_b0a47b2f6b49f4b5d9a8d2af12b81a.jpeg', 'beer_slug': 'heavy-seas-beer-heavy-seas-below-decks-bourbon-barrel-aged-2010', 'beer_name': 'Heavy Seas Below Decks (Bourbon Barrel Aged) (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 203455, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_203455_sm_2ded3a3cad68ca14554b71cde6bf28.jpeg', 'beer_slug': 'heavy-seas-beer-heavy-seas-below-decks-bourbon-barrel-aged-2011', 'beer_name': 'Heavy Seas Below Decks (Bourbon Barrel Aged) (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 284593, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_284593_sm_55970af4c1334c49157cca0a43d19f.jpeg', 'beer_slug': 'heavy-seas-beer-heavy-seas-below-decks-bourbon-barrel-aged-2012', 'beer_name': 'Heavy Seas Below Decks (Bourbon Barrel Aged) (2012)', 'is_vintage': 1, 'is_variant': 0}}]",0.0,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,English Red Ale,the-beer-company-english-red-ale,English Ale (Decommissioned),29433,4152,https://untappd.akamaized.net/site/brewery_logos/brewery-TheBeerCompany_4152.jpeg,The Beer Company,the-beer-company,Micro Brewery,https://www.facebook.com/TheBeerCompany,,,United States,San Diego,CA,32.7158,-117.159,,,"Wed, 09 Feb 2011 01:39:27 +0000",0,1,,,,0,0.0,,0,1,1,0,0,[],3.59537,False
0,4.5,,55,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Doubled Fuggled,neustadt-springs-brewery-doubled-fuggled,English Mild Ale,29434,1684,https://untappd.akamaized.net/site/brewery_logos/brewery-NeustadtSpringsBrewery_1684.jpeg,Neustadt Springs Brewery,neustadt-springs-brewery,Micro Brewery,https://www.facebook.com/neustadtsprings,,http://www.neustadtsprings.com,Canada,Neustadt,ON,44.0745,-81.0038,,,"Wed, 09 Feb 2011 01:44:21 +0000",0,1,,,,122,3.40574,,1,168,144,0,0,[],3.58099,False
0,3.9,"Tafel Bier is Flemish for ?table beer,? which filled those earthenware pitchers in the Brueghel paintings, and is a flavorful, session-strength accompaniment to almost any cuisine.",15,https://untappd.akamaized.net/site/beer_logos/beer-29435_6408e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-29435_ab38d_hd.jpeg,Tafelbier,new-albanian-brewing-company-tafelbier,Pale Ale - Belgian,29435,904,https://untappd.akamaized.net/site/brewery_logos/brewery-NewAlbanianBrewingCompany_904.jpeg,New Albanian Brewing Company,new-albanian-brewing-company,Micro Brewery,http://www.facebook.com/pages/New-Albanian-Brewing-Company/327922561149,nabcnews,http://www.newalbanian.com,United States,New Albany,IN,38.3281,-85.8171,,,"Wed, 09 Feb 2011 01:45:20 +0000",0,1,,,,497,3.40845,,2,675,561,0,0,[],3.50065,False
0,5.5,"Wormtown created this medium to light bodied red ale with light toasty malt aroma. Reddish copper in color, caramel malt flavor, light and dry roasted finish. A smooth and easy drinking Irish Ale.",20,https://untappd.akamaized.net/site/beer_logos/beer-_329017_sm_dc2f3c2786b682501a6a5ed95f6bc5.jpeg,,Irish Red Ale,wormtown-brewery-irish-red-ale,Red Ale - Irish,329017,2302,https://untappd.akamaized.net/site/brewery_logos/brewery-2302_17efc.jpeg,Wormtown Brewery,wormtown-brewery,Micro Brewery,https://www.facebook.com/wormtownbrewery,WormtownBrewery,http://wormtownbrewery.com,United States,Worcester,MA,42.2635,-71.7914,,,"Sun, 17 Mar 2013 17:08:33 +0000",0,1,329017.0,"Sun, 18 Aug 2013 17:49:56 +0000",29436.0,965,3.47021,,2,1238,1091,0,0,[],3.51361,False
