auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,variant_parent.beer.beer_abv,variant_parent.beer.beer_name,variant_parent.beer.beer_slug,variant_parent.beer.bid,variant_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,6.0,"Our Black Marlin Porter stands out in a town known primarily for its IPA?s. We craft it from a unique blend of roasted and crystallized malts that give it a smooth, chocolaty, caramel profile. Then toss in a healthy dose of American hops to serve up full-bodied flavor worthy of its San Diego roots.",42,https://untappd.akamaized.net/site/beer_logos/beer-_5134_sm_cb49bd160670f512fc1695d74fa795.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5134_hd_2ccd87010d5a2110d03e55c63f1ba0.jpeg,Black Marlin Porter,ballast-point-brewing-spirits-black-marlin-porter,Porter - American,5134,68,https://untappd.akamaized.net/site/brewery_logos/brewery-ballastpointbrewingcompany_68.jpeg,Ballast Point Brewing & Spirits,ballast-point-brewing-spirits,Macro Brewery,http://www.facebook.com/BallastPoint,bpbrewing,http://www.ballastpoint.com/,United States,San Diego,CA,32.8882,-117.158,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5134.0,"Fri, 04 May 2012 17:09:17 +0000",25449.0,24385,3.73632,,219,31871,27228,0,,,,,,5.0,"[{'beer': {'bid': 21903, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-black-marlin-porter-bourbon-barrel-aged', 'beer_name': 'Black Marlin Porter (Bourbon Barrel Aged)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 285478, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-black-marlin-porter-aged-w-oak-and-vanilla-beans', 'beer_name': 'Black Marlin Porter Aged W/ Oak And Vanilla Beans', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 419181, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-black-marlin-rum-spiced-oak-barrel-aged-with-costa-rican-coffee-and-vanilla-beans', 'beer_name': 'Black Marlin Rum Spiced Oak Barrel Aged With Costa Rican Coffee And Vanilla Beans', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 503025, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-bourbon-barrel-aged-black-marlin-w-tart-cherries', 'beer_name': 'Bourbon Barrel Aged Black Marlin W/ Tart Cherries', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 637077, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-black-marlin-porter-chipotle', 'beer_name': 'Black Marlin Porter Chipotle', 'is_vintage': 0, 'is_variant': 1}}]",3.73527,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Regime Del Terrore,banas-brothers-brewing-regime-del-terrore,Belgian Strong Dark Ale,25450,6827,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Banas Brothers Brewing,banas-brothers-brewing,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 20 Jan 2011 07:06:04 +0000",1,1,,,,0,0.0,,0,3,1,0,,,,,,0.0,[],3.786,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Chase's Irish Stout,norm-s-aleworks-chase-s-irish-stout,Stout - Irish Dry,25451,6372,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Norm's Aleworks,norm-s-aleworks,Home Brewery,,,,United States,,,0.0,0.0,"Thu, 20 Jan 2011 07:12:08 +0000",1,1,,,,0,0.0,,0,0,0,0,,,,,,0.0,[],3.786,False
0,5.8,A Dortmunder style German Lager with a malty taste and balanced hop content. Appreciated by beer connoisseurs and lovers of domestic styles alike. Good anytime.,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Loose Caboose Lager,depot-street-brewing-loose-caboose-lager,Lager - Dortmunder / Export,159420,10045,https://untappd.akamaized.net/site/brewery_logos/brewery-DepotStreetBrewing_10045.jpeg,Depot Street Brewing,depot-street-brewing,Micro Brewery,https://m.facebook.com/Depot-Street-Brewing-101202405414/,DepotBrew,http://www.depotstreetbrewing.com/,United States,Jonesborough,TN,36.286,-82.4817,"Sat, 14 Apr 2012 16:14:08 +0000",0,1,159420.0,"Tue, 05 Jun 2012 23:40:19 +0000",25452.0,1568,3.32621,,13,2108,1770,0,,,,,,0.0,[],3.37909,False
0,6.0,"Our Black Marlin Porter stands out in a town known primarily for its IPA?s. We craft it from a unique blend of roasted and crystallized malts that give it a smooth, chocolaty, caramel profile. Then toss in a healthy dose of American hops to serve up full-bodied flavor worthy of its San Diego roots.",42,https://untappd.akamaized.net/site/beer_logos/beer-_5134_sm_cb49bd160670f512fc1695d74fa795.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-_5134_hd_2ccd87010d5a2110d03e55c63f1ba0.jpeg,Black Marlin Porter,ballast-point-brewing-spirits-black-marlin-porter,Porter - American,5134,68,https://untappd.akamaized.net/site/brewery_logos/brewery-ballastpointbrewingcompany_68.jpeg,Ballast Point Brewing & Spirits,ballast-point-brewing-spirits,Macro Brewery,http://www.facebook.com/BallastPoint,bpbrewing,http://www.ballastpoint.com/,United States,San Diego,CA,32.8882,-117.158,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,5134.0,"Fri, 04 May 2012 17:09:17 +0000",25453.0,24385,3.73632,,219,31871,27228,0,,,,,,5.0,"[{'beer': {'bid': 21903, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-black-marlin-porter-bourbon-barrel-aged', 'beer_name': 'Black Marlin Porter (Bourbon Barrel Aged)', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 285478, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-black-marlin-porter-aged-w-oak-and-vanilla-beans', 'beer_name': 'Black Marlin Porter Aged W/ Oak And Vanilla Beans', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 419181, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-black-marlin-rum-spiced-oak-barrel-aged-with-costa-rican-coffee-and-vanilla-beans', 'beer_name': 'Black Marlin Rum Spiced Oak Barrel Aged With Costa Rican Coffee And Vanilla Beans', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 503025, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-bourbon-barrel-aged-black-marlin-w-tart-cherries', 'beer_name': 'Bourbon Barrel Aged Black Marlin W/ Tart Cherries', 'is_vintage': 0, 'is_variant': 1}}, {'beer': {'bid': 637077, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'ballast-point-brewing-spirits-black-marlin-porter-chipotle', 'beer_name': 'Black Marlin Porter Chipotle', 'is_vintage': 0, 'is_variant': 1}}]",3.73527,False
0,5.0,A hoppy golden ale brewed with summer in mind using wheat and barley malts and motueka hops. ,0,https://untappd.akamaized.net/site/beer_logos/beer-25454_bfb7f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25454_7710d_hd.jpeg,Paradise Pale,seven-sheds-paradise-pale,Golden Ale,25454,7022,https://untappd.akamaized.net/site/brewery_logos/brewery-SevenSheds_7022.jpeg,Seven Sheds,seven-sheds,Micro Brewery,http://www.facebook.com/pages/Seven-Sheds-Brewery-Meadery-and-Hop-Garden/106083506107210,SEVENSHEDS,http://www.sevensheds.com,Australia,Railton,TAS,-41.3444,146.421,"Thu, 20 Jan 2011 07:27:14 +0000",0,1,,,,203,3.51724,,7,267,229,0,,,,,,0.0,[],3.59755,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Shadow of the Foerder,new-belgium-brewing-company-shadow-of-the-foerder,Sour - American Wild Ale,18749,905,https://untappd.akamaized.net/site/brewery_logos/brewery-905_2ddc7.jpeg,New Belgium Brewing Company,new-belgium-brewing-company,Micro Brewery,http://www.facebook.com/newbelgium,newbelgium,http://www.newbelgium.com,United States,Fort Collins,CO,40.5934,-105.067,"Wed, 29 Dec 2010 15:48:04 +0000",0,1,18749.0,"Thu, 01 Jan 1970 00:00:00 +0000",25455.0,0,0.0,True,0,0,0,0,,,,,,0.0,[],0.0,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,McKenna's Irish Stout,key-largo-brewery-mckenna-s-irish-stout,Stout - Irish Dry,25456,3120,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Key Largo Brewery,key-largo-brewery,Home Brewery,,,http://mckenna.tv/brew/,United States,Newark,DE,39.6849,-75.6478,"Thu, 20 Jan 2011 07:31:23 +0000",1,1,,,,1,0.0,,0,4,2,0,,,,,,0.0,[],2.524,False
0,5.8,Belgian-Style Witbier brewed with Spices,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Lemongrass White,nakhon-brewing-co-lemongrass-white,Witbier,25457,7023,https://untappd.akamaized.net/site/brewery_logos/brewery-NakhonBrewingCo_7023.jpeg,Nakhon Brewing Co.,nakhon-brewing-co,Micro Brewery,,,,United States,Los Angeles,CA,34.0786,-118.219,"Thu, 20 Jan 2011 07:37:43 +0000",0,1,,,,16,3.54688,,0,21,19,0,,,,,,0.0,[],3.64519,False
0,5.0,"Heineken is a 5% ABV euro pale lager, made by Heineken International since 1873. It is available in a 4.3% alcohol by volume, in countries such as Ireland. It is the flagship product of the company and is made of purified water, malted barley, hops, and yeast. In 1886 H. Elion finished the development of the Heineken A-yeast. This is the yeast that is still used for the beer. The beer is force carbonated. It is popular in the United States, Europe and Middle Eastern countries.",19,https://untappd.akamaized.net/site/beer_logos/beer-_5860_b030fadf70b76c074a13e47b719c.jpeg,,Heineken,heineken-heineken,Lager - Euro,5860,1400,https://untappd.akamaized.net/site/brewery_logos/brewery-HeinekenBV_1400.jpeg,Heineken,heineken,Macro Brewery,https://www.facebook.com/heineken,heineken,http://www.heineken.com,Netherlands,Zoeterwoude,Zuid Holland,52.1375,4.53398,"Fri, 17 Sep 2010 07:09:12 +0000",0,1,5860.0,"Thu, 01 Jan 1970 00:00:00 +0000",25458.0,309893,2.92575,,14849,913532,366187,0,,,,,,0.0,[],2.92646,False
0,5.0,A pilsner for hop heads! A New Zealand variation on the German style of pilsner using bucket loads of Nelson Sauvin hops.,30,https://untappd.akamaized.net/site/beer_logos/beer-_25459_sm_2dcb27ad951f50df097f6a9b65aa92.jpeg,,Sauvin Pilsner,the-twisted-hop-real-ale-brewery-sauvin-pilsner,Pilsner - German,25459,4517,https://untappd.akamaized.net/site/brewery_logos/brewery-thetwistedhoprealalebrewery_4517.jpeg,The Twisted Hop Real Ale Brewery,twisted-hop-real-ale-brewery,Micro Brewery,http://www.facebook.com/pages/The-Twisted-Hop/31786968640,twistedhop,http://www.thetwistedhopbrewery.co.nz,New Zealand,Wigram,Christchurch,-43.5464,172.563,"Thu, 20 Jan 2011 09:13:48 +0000",0,1,,,,329,3.57903,,5,588,451,0,,,,,,0.0,[],3.61363,False
0,4.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-25460_d5b6b_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25460_de834_hd.jpeg,Vieux Temps,stella-artois-vieux-temps,Pale Ale - Belgian,25460,265,https://untappd.akamaized.net/site/brewery_logos/brewery-265_7be0f.jpeg,Stella Artois,stella-artois,Macro Brewery,http://www.facebook.com/StellaArtois,StellaArtois,http://www.stellaartois.com,Belgium,Leuven,Vlaams-Brabant,50.8852,4.70805,"Thu, 20 Jan 2011 09:25:25 +0000",0,1,,,,1597,2.93378,,57,2025,1818,0,,,,,,0.0,[],3.04879,False
0,5.0,,34,https://untappd.akamaized.net/site/beer_logos/beer-BuckwheatAle_25461.jpeg,,Buckwheat Ale,rogue-ales-buckwheat-ale,Specialty Grain,25461,4565,https://untappd.akamaized.net/site/brewery_logos/brewery-rogue.jpg,Rogue Ales & Spirits,rogue-ales-spirits,Micro Brewery,https://www.facebook.com/RogueAlesSpirits/,rogueales,http://www.rogue.com/,United States,Newport,OR,44.6202,-124.052,"Thu, 20 Jan 2011 11:13:48 +0000",0,1,,,,1089,3.44307,,8,1347,1228,0,,,,,,0.0,[],3.48855,False
0,4.5,"Made from the purest Swedish spring water, Rekorderlig Premium Wild Berries Cider is best served over ice for a crisp, cool and refreshing experience.",0,https://untappd.akamaized.net/site/beer_logos/beer-RekorderligWildBerriesCider_25462.jpeg,,Rekorderlig Premium Wild Berries Cider,abro-bryggeri-rekorderlig-premium-wild-berries-hard-cider,Cider,25462,1925,https://untappd.akamaized.net/site/brewery_logos/brewery-AbroBryggeri_1925.jpeg,?bro Bryggeri,bro-bryggeri,Micro Brewery,http://www.facebook.com/pages/Abro-Bryggeri/113580355333798,,http://www.abro.se,Sweden,Vimmerby,,57.669,15.8589,"Thu, 20 Jan 2011 11:19:35 +0000",0,1,,,,8123,3.61227,,356,10828,9241,0,,,,,,0.0,[],3.61368,False
0,5.0,"Brewed with five distinct grains (barley, rye, oats, wheat, corn) and five new world hops.

First brewed in 2008 to celebrate 3 Ravens fifth birthday.",36,https://untappd.akamaized.net/site/beer_logos/beer-25463_71538_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25463_e8a99_hd.jpeg,55,3-ravens-brewery-55,Pale Ale - American,25463,3324,https://untappd.akamaized.net/site/brewery_logos/brewery-3324_00cef.jpeg,3 Ravens Brewery,3-ravens-brewery,Micro Brewery,https://www.facebook.com/3ravensbrewery,3RAVENS,http://www.3ravens.com.au/,Australia,Thornbury,VIC,-37.7559,145.027,"Thu, 20 Jan 2011 11:22:48 +0000",0,1,,,,1545,3.53269,,41,2312,1734,0,,,,,,0.0,[],3.55218,False
0,5.0,"Heineken is a 5% ABV euro pale lager, made by Heineken International since 1873. It is available in a 4.3% alcohol by volume, in countries such as Ireland. It is the flagship product of the company and is made of purified water, malted barley, hops, and yeast. In 1886 H. Elion finished the development of the Heineken A-yeast. This is the yeast that is still used for the beer. The beer is force carbonated. It is popular in the United States, Europe and Middle Eastern countries.",19,https://untappd.akamaized.net/site/beer_logos/beer-_5860_b030fadf70b76c074a13e47b719c.jpeg,,Heineken,heineken-heineken,Lager - Euro,5860,1400,https://untappd.akamaized.net/site/brewery_logos/brewery-HeinekenBV_1400.jpeg,Heineken,heineken,Macro Brewery,https://www.facebook.com/heineken,heineken,http://www.heineken.com,Netherlands,Zoeterwoude,Zuid Holland,52.1375,4.53398,"Fri, 17 Sep 2010 07:09:12 +0000",0,1,5860.0,"Thu, 01 Jan 1970 00:00:00 +0000",25464.0,309893,2.92575,,14849,913532,366187,0,,,,,,0.0,[],2.92646,False
0,5.0,"Heineken is a 5% ABV euro pale lager, made by Heineken International since 1873. It is available in a 4.3% alcohol by volume, in countries such as Ireland. It is the flagship product of the company and is made of purified water, malted barley, hops, and yeast. In 1886 H. Elion finished the development of the Heineken A-yeast. This is the yeast that is still used for the beer. The beer is force carbonated. It is popular in the United States, Europe and Middle Eastern countries.",19,https://untappd.akamaized.net/site/beer_logos/beer-_5860_b030fadf70b76c074a13e47b719c.jpeg,,Heineken,heineken-heineken,Lager - Euro,5860,1400,https://untappd.akamaized.net/site/brewery_logos/brewery-HeinekenBV_1400.jpeg,Heineken,heineken,Macro Brewery,https://www.facebook.com/heineken,heineken,http://www.heineken.com,Netherlands,Zoeterwoude,Zuid Holland,52.1375,4.53398,"Fri, 17 Sep 2010 07:09:12 +0000",0,1,5860.0,"Thu, 01 Jan 1970 00:00:00 +0000",25465.0,309893,2.92575,,14849,913532,366187,0,,,,,,0.0,[],2.92646,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-25466_0d31e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25466_95b8c_hd.jpeg,Pilsner,oirase-brewery-pilsner,Pilsner - Other,25466,7024,https://untappd.akamaized.net/site/brewery_logos/brewery-7024_68aa7.jpeg,Oirase Brewery,oirase-brewery,Micro Brewery,,,http://www.oirase.or.jp,Japan,Towada,Aomori,40.5852,141.117,"Thu, 20 Jan 2011 14:38:23 +0000",0,1,,,,68,3.30147,,1,90,79,0,,,,,,0.0,[],3.5872,False
0,4.2,,0,https://untappd.akamaized.net/site/beer_logos/beer-NewYearsResolution_25467.jpeg,,New Years Resolution,moorhouse-s-brewery-new-years-resolution,English Bitter,25467,884,https://untappd.akamaized.net/site/brewery_logos/brewery-MoorhousesBreweryBurnley_884.jpeg,Moorhouse's Brewery,moorhouse-s-brewery,Micro Brewery,http://www.facebook.com/moorhousesbrew,moorhousesbrew,http://www.moorhouses.co.uk,England,Burnley,Lancashire,53.7863,-2.26953,"Thu, 20 Jan 2011 15:01:54 +0000",0,1,,,,13,3.59615,,0,74,67,0,,,,,,0.0,[],3.64386,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-25468_3163c_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25468_617bc_hd.jpeg,Dark Lager,oirase-brewery-dark-lager,Lager - Dark,25468,7024,https://untappd.akamaized.net/site/brewery_logos/brewery-7024_68aa7.jpeg,Oirase Brewery,oirase-brewery,Micro Brewery,,,http://www.oirase.or.jp,Japan,Towada,Aomori,40.5852,141.117,"Thu, 20 Jan 2011 16:47:13 +0000",0,1,,,,74,3.43919,,1,95,87,0,,,,,,0.0,[],3.60956,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Unconstitutional IPA,norris-brothers-brewing-company-unconstitutional-ipa,IPA - American,25469,7025,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Norris Brothers Brewing Company,norris-brothers-brewing-company,Home Brewery,,,,Puerto Rico,,,0.0,0.0,"Thu, 20 Jan 2011 18:49:19 +0000",1,1,,,,3,0.0,,0,9,3,0,,,,,,0.0,[],1.5144,False
0,7.8,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,?om?a Pe?ne Malt Liquor,browar-lomza-van-pur-lomza-pelne-malt-liquor,Malt Liquor ,25470,7026,https://untappd.akamaized.net/site/brewery_logos/brewery-BrowerLomza_7026_f13a0.jpeg,Browar ?om?a (Van Pur),browar-lomza-van-pur,Micro Brewery,https://www.facebook.com/lomzaexport,,http://www.piwolomza.pl/,Poland,?om?a,Podlaskie,53.1596,22.0377,"Thu, 20 Jan 2011 18:52:08 +0000",0,1,,,,409,2.96577,,7,543,505,0,,,,,,0.0,[],3.25848,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Christmas Mead,alley-kat-brewing-company-christmas-mead,Mead,25471,2026,https://untappd.akamaized.net/site/brewery_logos/brewery-2026_1c316.jpeg,Alley Kat Brewing Company,alley-kat-brewing-company,Micro Brewery,https://www.facebook.com/alleykatbeer,alley_kat_beer,http://www.alleykatbeer.com,Canada,Edmonton,AB,53.4954,-113.488,"Thu, 20 Jan 2011 18:58:30 +0000",0,0,,,,0,0.0,,0,2,2,0,,,,,,0.0,[],3.59537,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-25472_c18e6_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-25472_78ed9_hd.jpeg,Weizen,oirase-brewery-weizen,Hefeweizen,25472,7024,https://untappd.akamaized.net/site/brewery_logos/brewery-7024_68aa7.jpeg,Oirase Brewery,oirase-brewery,Micro Brewery,,,http://www.oirase.or.jp,Japan,Towada,Aomori,40.5852,141.117,"Thu, 20 Jan 2011 19:35:36 +0000",0,1,,,,62,3.53226,,2,84,75,0,,,,,,0.0,[],3.63089,False
0,4.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-KriekExtra_25473.jpeg,,Kriek Extra,brasserie-belle-vue-abinbev-kriek-extra,Lambic - Kriek,25473,4646,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Brasserie Belle-Vue,brasserie-belle-vue,Macro Brewery,,,,Belgium,Molenbeek,Brussel,50.853,4.3302,"Thu, 20 Jan 2011 19:43:32 +0000",0,1,,,,2061,3.15078,,87,2528,2274,0,,,,,,0.0,[],3.21526,False
0,5.3,,0,https://untappd.akamaized.net/site/beer_logos/beer-LandsortLager_25474.jpeg,,Landsort Lager,nynashamns-angbryggeri-landsort-lager,Lager - Pale,25474,4617,https://untappd.akamaized.net/site/brewery_logos/brewery-4617_079d1.jpeg,Nyn?shamns ?ngbryggeri ,nynashamns-angbryggeri,Micro Brewery,,,http://www.nyab.se/,Sweden,NYN?SHAMN,,58.9043,17.9468,"Thu, 20 Jan 2011 20:00:00 +0000",0,1,,,,5854,3.30992,,132,7832,6348,0,,,,,,0.0,[],3.32681,False
0,4.8,"Enjoy this world-class international premium pilsener.

Unique: the slightly tart taste experience.

Exceptional: the top quality of the ingredients.

Inimitable: the exquisite premium character.

Pleasantly light: thanks to especially soft brewing water.

??ko-Test?: ?First Class?

The ??ko Test? magazine compared 46 beers including known brands distributed throughout Germany and regional brands. The Warsteiner Brewery?s Premium-Pils was rated ?First Class? by the ?ko-Test jurors as the best beer distributed throughout Germany from a family-run brewery (August 2009).

This outstanding result impressively underscores Warsteiner?s traditional quality attributes.",27,https://untappd.akamaized.net/site/beer_logos/beer-10703_646a2_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-10703_695ff_hd.jpeg,Warsteiner Premium Verum / German Pilsener,warsteiner-warsteiner-premium-verum-german-pilsener,Pilsner - German,10703,1337,https://untappd.akamaized.net/site/brewery_logos/brewery-warsteinerbrauerei_1337.jpeg,Warsteiner,warsteiner,Macro Brewery,http://www.facebook.com/Warsteiner,warsteiner,http://www.warsteiner.de,Germany,Warstein,,51.4215,8.34323,"Wed, 24 Nov 2010 09:55:19 +0000",0,1,10703.0,"Mon, 07 Nov 2011 13:18:17 +0000",25475.0,116712,3.24144,,3754,193572,132538,0,,,,,,0.0,[],3.24251,False
0,9.5,"Our Siren Noire isn?t your father?s chocolate stout. We?ve used almost 3 pounds of Belgian coco nibs per barrel. We?ve aged it for five weeks in bourbon barrels with vanilla beans added. A mix of dark malts gives Siren Noire a well-rounded body that is decidedly chocolatey?but without being extraordinarily sweet. Brewers Gold hops contribute an earthy spiciness, with notes of black current.",19,https://untappd.akamaized.net/site/beer_logos/beer-944408_ab851_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-944408_78a42_hd.jpeg,Siren Noire,heavy-seas-beer-siren-noire,Stout - American Imperial / Double,11524,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,"Sat, 27 Nov 2010 13:11:05 +0000",0,1,11524.0,"Sat, 10 Aug 2013 17:33:49 +0000",25476.0,16556,4.03508,,257,22333,18343,0,,,,,,5.0,"[{'beer': {'bid': 148142, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-148142_014aa_sm.jpeg', 'beer_slug': 'heavy-seas-beer-siren-noire-2009', 'beer_name': 'Siren Noire (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 299398, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_299398_f6daaf602cf1cb62a66f83193f87.jpeg', 'beer_slug': 'heavy-seas-beer-siren-noire-2013', 'beer_name': 'Siren Noire (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 543146, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-543146_65aa1_sm.jpeg', 'beer_slug': 'heavy-seas-beer-siren-noire-2012', 'beer_name': 'Siren Noire (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 944408, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-944408_ab851_sm.jpeg', 'beer_slug': 'heavy-seas-beer-siren-noire-2015', 'beer_name': 'Siren Noire (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 947105, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-_299398_f6daaf602cf1cb62a66f83193f87.jpeg', 'beer_slug': 'heavy-seas-beer-siren-noire-2014', 'beer_name': 'Siren Noire (2014)', 'is_vintage': 1, 'is_variant': 0}}]",4.02813,False
0,6.0,"A full bodied version of a British Brown Ale. Expect a rich, malt-foreward brew with a beautiful mahogony tone. Generous amounts of specialty malts bring flavors of sweet caramel, toasted nuts, coffee, and molasses, all perfectly balanced by a steady but cautious hop dryness. Fruity undertones provided by our house yeast strain bring the final flavor element to round out this world class ale. ",0,https://untappd.akamaized.net/site/beer_logos/beer-8935_64230_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-8935_fa5fa_hd.jpeg,Brown Ale,legend-brewing-company-brown-ale,Brown Ale - American,8935,1483,https://untappd.akamaized.net/site/brewery_logos/brewery-LegendBrewingCo_1483.jpeg,Legend Brewing Company,legend-brewing-company,Micro Brewery,http://www.facebook.com/LegendBrewing?ref=ts,LegendBrewingCo,http://www.legendbrewing.com,United States,Richmond,VA,37.5267,-77.443,"Sat, 13 Nov 2010 05:35:06 +0000",0,1,8935.0,"Sat, 29 Oct 2011 14:29:34 +0000",25477.0,16758,3.62008,,336,28490,18773,0,,,,,,0.0,[],3.62063,False
0,4.1,,0,https://untappd.akamaized.net/site/beer_logos/beer-124390_60ef9_sm.jpeg,,Hartleys Cumbria Way,robinsons-hartleys-cumbria-way,English Bitter,124390,2908,https://untappd.akamaized.net/site/brewery_logos/brewery-2908_e0b24.jpeg,Robinsons Brewery,robinsons-brewery,Micro Brewery,http://www.facebook.com/robinsonsbrewery,robbiesbrewery,http://www.robinsonsbrewery.com,England,Stockport,"Greater Manchester, SK1 1JJ",53.4101,-2.15588,"Fri, 27 Jan 2012 08:57:12 +0000",0,1,124390.0,"Sun, 30 Dec 2012 17:04:47 +0000",25478.0,1013,3.26777,,46,1331,1120,0,,,,,,0.0,[],3.35645,False
